id,comment_text,argument_text,label
414721855arg4,"By U.S constitution the U.S. citizen is entitled to both freedom of religion and freedom from it. Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereofÃ¢Â€Â¦.   What the make no law respecting an establishment of religion is saying that citizens have the freedom from religion. Also congress passed extensions to and the very means of being the pledge to what we know today. Because of these undeniable issues if tomorrow a citizen is feeling oppressed by the words under god in the pledge and it is taken to the supreme court inevitably the they will have to take it out  if shown proper proof that it is oppressing the religion of a citizen. It is not what is right and wrong it is what is correct in the way of the constitution. once people chip away at the foundation of the constitution the damage will last forever.",Likely to be seen as a state sanctioned condemnation of religion,3
414721855arg5,"By U.S constitution the U.S. citizen is entitled to both freedom of religion and freedom from it. Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereofÃ¢Â€Â¦.   What the make no law respecting an establishment of religion is saying that citizens have the freedom from religion. Also congress passed extensions to and the very means of being the pledge to what we know today. Because of these undeniable issues if tomorrow a citizen is feeling oppressed by the words under god in the pledge and it is taken to the supreme court inevitably the they will have to take it out  if shown proper proof that it is oppressing the religion of a citizen. It is not what is right and wrong it is what is correct in the way of the constitution. once people chip away at the foundation of the constitution the damage will last forever.",Implies ultimate power on the part of the state,3
414721855arg6,"By U.S constitution the U.S. citizen is entitled to both freedom of religion and freedom from it. Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereofÃ¢Â€Â¦.   What the make no law respecting an establishment of religion is saying that citizens have the freedom from religion. Also congress passed extensions to and the very means of being the pledge to what we know today. Because of these undeniable issues if tomorrow a citizen is feeling oppressed by the words under god in the pledge and it is taken to the supreme court inevitably the they will have to take it out  if shown proper proof that it is oppressing the religion of a citizen. It is not what is right and wrong it is what is correct in the way of the constitution. once people chip away at the foundation of the constitution the damage will last forever.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721856arg1,"No, the counrty was founded on the very Idea of religious freedom and NOT on Christianity like most believe. The founding fathers were secular, and created a secular country. The words under god weren't added until the 1950's as anti-soviet propaganda, as the USSR endorsed non-religion. While I don't have a problem saying it, I think it is more a matter of principle, as it is a glaring violation of the !st ammendment in one of the most common practices in the United States today.",Separation of state and religion,5
414721856arg2,"No, the counrty was founded on the very Idea of religious freedom and NOT on Christianity like most believe. The founding fathers were secular, and created a secular country. The words under god weren't added until the 1950's as anti-soviet propaganda, as the USSR endorsed non-religion. While I don't have a problem saying it, I think it is more a matter of principle, as it is a glaring violation of the !st ammendment in one of the most common practices in the United States today.",Removing under god would promote religious tolerance,3
414721856arg3,"No, the counrty was founded on the very Idea of religious freedom and NOT on Christianity like most believe. The founding fathers were secular, and created a secular country. The words under god weren't added until the 1950's as anti-soviet propaganda, as the USSR endorsed non-religion. While I don't have a problem saying it, I think it is more a matter of principle, as it is a glaring violation of the !st ammendment in one of the most common practices in the United States today.",Under God  is part of American tradition and history,1
414721856arg4,"No, the counrty was founded on the very Idea of religious freedom and NOT on Christianity like most believe. The founding fathers were secular, and created a secular country. The words under god weren't added until the 1950's as anti-soviet propaganda, as the USSR endorsed non-religion. While I don't have a problem saying it, I think it is more a matter of principle, as it is a glaring violation of the !st ammendment in one of the most common practices in the United States today.",Likely to be seen as a state sanctioned condemnation of religion,3
414721856arg5,"No, the counrty was founded on the very Idea of religious freedom and NOT on Christianity like most believe. The founding fathers were secular, and created a secular country. The words under god weren't added until the 1950's as anti-soviet propaganda, as the USSR endorsed non-religion. While I don't have a problem saying it, I think it is more a matter of principle, as it is a glaring violation of the !st ammendment in one of the most common practices in the United States today.",Implies ultimate power on the part of the state,3
414721856arg6,"No, the counrty was founded on the very Idea of religious freedom and NOT on Christianity like most believe. The founding fathers were secular, and created a secular country. The words under god weren't added until the 1950's as anti-soviet propaganda, as the USSR endorsed non-religion. While I don't have a problem saying it, I think it is more a matter of principle, as it is a glaring violation of the !st ammendment in one of the most common practices in the United States today.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721857arg1,As originally witten the phrase under god was not even added.nnso we should stick with the original form.nIt being said in public schools and sometimes event he workplace is forcing our kids and neighbors to say something they may not be comfortable with.nI am an Atheist and always has been.nI remember not saying that phrase and being punished by my teacher for not following directions and being defiant even though i was only doing what was more comfortable for me.,Separation of state and religion,3
414721857arg2,As originally witten the phrase under god was not even added.nnso we should stick with the original form.nIt being said in public schools and sometimes event he workplace is forcing our kids and neighbors to say something they may not be comfortable with.nI am an Atheist and always has been.nI remember not saying that phrase and being punished by my teacher for not following directions and being defiant even though i was only doing what was more comfortable for me.,Removing under god would promote religious tolerance,3
414721857arg3,As originally witten the phrase under god was not even added.nnso we should stick with the original form.nIt being said in public schools and sometimes event he workplace is forcing our kids and neighbors to say something they may not be comfortable with.nI am an Atheist and always has been.nI remember not saying that phrase and being punished by my teacher for not following directions and being defiant even though i was only doing what was more comfortable for me.,Under God  is part of American tradition and history,1
414721857arg4,As originally witten the phrase under god was not even added.nnso we should stick with the original form.nIt being said in public schools and sometimes event he workplace is forcing our kids and neighbors to say something they may not be comfortable with.nI am an Atheist and always has been.nI remember not saying that phrase and being punished by my teacher for not following directions and being defiant even though i was only doing what was more comfortable for me.,Likely to be seen as a state sanctioned condemnation of religion,3
414721857arg5,As originally witten the phrase under god was not even added.nnso we should stick with the original form.nIt being said in public schools and sometimes event he workplace is forcing our kids and neighbors to say something they may not be comfortable with.nI am an Atheist and always has been.nI remember not saying that phrase and being punished by my teacher for not following directions and being defiant even though i was only doing what was more comfortable for me.,Implies ultimate power on the part of the state,3
414721857arg6,As originally witten the phrase under god was not even added.nnso we should stick with the original form.nIt being said in public schools and sometimes event he workplace is forcing our kids and neighbors to say something they may not be comfortable with.nI am an Atheist and always has been.nI remember not saying that phrase and being punished by my teacher for not following directions and being defiant even though i was only doing what was more comfortable for me.,America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721858arg1,"I thought that our great country was based on the foundation of it is up to you to believe in whatever you choose to, not what other people force upon you. I myself for example do not say under god for personal reasons, i instead say under canada because it is still true and makes sense. We need to go back to the time when people were alowed a free opinion wether it be in the black, white, gray, or where ever area you want, even your own. Basicaly i think we should not be forced to say it, we should only say it if we choose to, so i believe it should be removed.",Separation of state and religion,4
414721858arg2,"I thought that our great country was based on the foundation of it is up to you to believe in whatever you choose to, not what other people force upon you. I myself for example do not say under god for personal reasons, i instead say under canada because it is still true and makes sense. We need to go back to the time when people were alowed a free opinion wether it be in the black, white, gray, or where ever area you want, even your own. Basicaly i think we should not be forced to say it, we should only say it if we choose to, so i believe it should be removed.",Removing under god would promote religious tolerance,4
414721858arg3,"I thought that our great country was based on the foundation of it is up to you to believe in whatever you choose to, not what other people force upon you. I myself for example do not say under god for personal reasons, i instead say under canada because it is still true and makes sense. We need to go back to the time when people were alowed a free opinion wether it be in the black, white, gray, or where ever area you want, even your own. Basicaly i think we should not be forced to say it, we should only say it if we choose to, so i believe it should be removed.",Under God  is part of American tradition and history,3
414721858arg4,"I thought that our great country was based on the foundation of it is up to you to believe in whatever you choose to, not what other people force upon you. I myself for example do not say under god for personal reasons, i instead say under canada because it is still true and makes sense. We need to go back to the time when people were alowed a free opinion wether it be in the black, white, gray, or where ever area you want, even your own. Basicaly i think we should not be forced to say it, we should only say it if we choose to, so i believe it should be removed.",Likely to be seen as a state sanctioned condemnation of religion,3
414721858arg5,"I thought that our great country was based on the foundation of it is up to you to believe in whatever you choose to, not what other people force upon you. I myself for example do not say under god for personal reasons, i instead say under canada because it is still true and makes sense. We need to go back to the time when people were alowed a free opinion wether it be in the black, white, gray, or where ever area you want, even your own. Basicaly i think we should not be forced to say it, we should only say it if we choose to, so i believe it should be removed.",Implies ultimate power on the part of the state,3
414721858arg6,"I thought that our great country was based on the foundation of it is up to you to believe in whatever you choose to, not what other people force upon you. I myself for example do not say under god for personal reasons, i instead say under canada because it is still true and makes sense. We need to go back to the time when people were alowed a free opinion wether it be in the black, white, gray, or where ever area you want, even your own. Basicaly i think we should not be forced to say it, we should only say it if we choose to, so i believe it should be removed.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721859arg1,"I am 15. I'm in high school. I am not religious. I respect everyone's beliefs even if I disagree, however I do not force my beliefs on others, and I lose respect for someone else's opinion when they shove it in my face. I do not believe that God should be used in anything children are forced to memorize and blindly repeat. We are brainwashing our children. We need to teach them to think for themselves, not through the government. Also, children shouldn't be forced to pledge to a country. Teach the children to analyze their country when they are old enough then let THEM decide if they wish to pledge to their country. I for one am glad I live in America, but I am not proud of my country and don't want to pledge to it, let alone a god that I don't believe in. God may be real to some, but he is not real to me. I respect those that believe in God and they need to respect those that are different than them.",Separation of state and religion,5
414721859arg2,"I am 15. I'm in high school. I am not religious. I respect everyone's beliefs even if I disagree, however I do not force my beliefs on others, and I lose respect for someone else's opinion when they shove it in my face. I do not believe that God should be used in anything children are forced to memorize and blindly repeat. We are brainwashing our children. We need to teach them to think for themselves, not through the government. Also, children shouldn't be forced to pledge to a country. Teach the children to analyze their country when they are old enough then let THEM decide if they wish to pledge to their country. I for one am glad I live in America, but I am not proud of my country and don't want to pledge to it, let alone a god that I don't believe in. God may be real to some, but he is not real to me. I respect those that believe in God and they need to respect those that are different than them.",Removing under god would promote religious tolerance,3
414721859arg3,"I am 15. I'm in high school. I am not religious. I respect everyone's beliefs even if I disagree, however I do not force my beliefs on others, and I lose respect for someone else's opinion when they shove it in my face. I do not believe that God should be used in anything children are forced to memorize and blindly repeat. We are brainwashing our children. We need to teach them to think for themselves, not through the government. Also, children shouldn't be forced to pledge to a country. Teach the children to analyze their country when they are old enough then let THEM decide if they wish to pledge to their country. I for one am glad I live in America, but I am not proud of my country and don't want to pledge to it, let alone a god that I don't believe in. God may be real to some, but he is not real to me. I respect those that believe in God and they need to respect those that are different than them.",Under God  is part of American tradition and history,3
414721859arg4,"I am 15. I'm in high school. I am not religious. I respect everyone's beliefs even if I disagree, however I do not force my beliefs on others, and I lose respect for someone else's opinion when they shove it in my face. I do not believe that God should be used in anything children are forced to memorize and blindly repeat. We are brainwashing our children. We need to teach them to think for themselves, not through the government. Also, children shouldn't be forced to pledge to a country. Teach the children to analyze their country when they are old enough then let THEM decide if they wish to pledge to their country. I for one am glad I live in America, but I am not proud of my country and don't want to pledge to it, let alone a god that I don't believe in. God may be real to some, but he is not real to me. I respect those that believe in God and they need to respect those that are different than them.",Likely to be seen as a state sanctioned condemnation of religion,3
414721859arg5,"I am 15. I'm in high school. I am not religious. I respect everyone's beliefs even if I disagree, however I do not force my beliefs on others, and I lose respect for someone else's opinion when they shove it in my face. I do not believe that God should be used in anything children are forced to memorize and blindly repeat. We are brainwashing our children. We need to teach them to think for themselves, not through the government. Also, children shouldn't be forced to pledge to a country. Teach the children to analyze their country when they are old enough then let THEM decide if they wish to pledge to their country. I for one am glad I live in America, but I am not proud of my country and don't want to pledge to it, let alone a god that I don't believe in. God may be real to some, but he is not real to me. I respect those that believe in God and they need to respect those that are different than them.",Implies ultimate power on the part of the state,3
414721859arg6,"I am 15. I'm in high school. I am not religious. I respect everyone's beliefs even if I disagree, however I do not force my beliefs on others, and I lose respect for someone else's opinion when they shove it in my face. I do not believe that God should be used in anything children are forced to memorize and blindly repeat. We are brainwashing our children. We need to teach them to think for themselves, not through the government. Also, children shouldn't be forced to pledge to a country. Teach the children to analyze their country when they are old enough then let THEM decide if they wish to pledge to their country. I for one am glad I live in America, but I am not proud of my country and don't want to pledge to it, let alone a god that I don't believe in. God may be real to some, but he is not real to me. I respect those that believe in God and they need to respect those that are different than them.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721860arg1,"This line seriously needs to be removed. The way I look at it, this line excludes everyone who isn't calling this 'higher power' God. Now, being an athiest, I guess I have a more bias opinion, but this line is basically stating only the people calling this higher power 'God' are included as patriots, and this line violates our first amendment rights. why is this line still here? or better yet, why was it added in the first place?",Separation of state and religion,5
414721860arg2,"This line seriously needs to be removed. The way I look at it, this line excludes everyone who isn't calling this 'higher power' God. Now, being an athiest, I guess I have a more bias opinion, but this line is basically stating only the people calling this higher power 'God' are included as patriots, and this line violates our first amendment rights. why is this line still here? or better yet, why was it added in the first place?",Removing under god would promote religious tolerance,5
414721860arg3,"This line seriously needs to be removed. The way I look at it, this line excludes everyone who isn't calling this 'higher power' God. Now, being an athiest, I guess I have a more bias opinion, but this line is basically stating only the people calling this higher power 'God' are included as patriots, and this line violates our first amendment rights. why is this line still here? or better yet, why was it added in the first place?",Under God  is part of American tradition and history,3
414721860arg4,"This line seriously needs to be removed. The way I look at it, this line excludes everyone who isn't calling this 'higher power' God. Now, being an athiest, I guess I have a more bias opinion, but this line is basically stating only the people calling this higher power 'God' are included as patriots, and this line violates our first amendment rights. why is this line still here? or better yet, why was it added in the first place?",Likely to be seen as a state sanctioned condemnation of religion,3
414721860arg5,"This line seriously needs to be removed. The way I look at it, this line excludes everyone who isn't calling this 'higher power' God. Now, being an athiest, I guess I have a more bias opinion, but this line is basically stating only the people calling this higher power 'God' are included as patriots, and this line violates our first amendment rights. why is this line still here? or better yet, why was it added in the first place?",Implies ultimate power on the part of the state,3
414721860arg6,"This line seriously needs to be removed. The way I look at it, this line excludes everyone who isn't calling this 'higher power' God. Now, being an athiest, I guess I have a more bias opinion, but this line is basically stating only the people calling this higher power 'God' are included as patriots, and this line violates our first amendment rights. why is this line still here? or better yet, why was it added in the first place?",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721861arg1,"of COURSE it's a religious statement. america is not and has never been a christian nation, and never will be until its authority flows from god rather than the people.",Separation of state and religion,4
414721861arg2,"of COURSE it's a religious statement. america is not and has never been a christian nation, and never will be until its authority flows from god rather than the people.",Removing under god would promote religious tolerance,3
414721861arg3,"of COURSE it's a religious statement. america is not and has never been a christian nation, and never will be until its authority flows from god rather than the people.",Under God  is part of American tradition and history,2
414721861arg4,"of COURSE it's a religious statement. america is not and has never been a christian nation, and never will be until its authority flows from god rather than the people.",Likely to be seen as a state sanctioned condemnation of religion,3
414721861arg5,"of COURSE it's a religious statement. america is not and has never been a christian nation, and never will be until its authority flows from god rather than the people.",Implies ultimate power on the part of the state,3
414721861arg6,"of COURSE it's a religious statement. america is not and has never been a christian nation, and never will be until its authority flows from god rather than the people.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721862arg1,"I do not think that it is appropriate to have the phrase Under God in the United States of America Pledge. I do not think this because I have anything against Christianity or God, I simply think that, seeing as America was created for religious freedom, we should not expect our citizens to pledge themselves to a god that they may or may not believe in.",Separation of state and religion,4
414721862arg2,"I do not think that it is appropriate to have the phrase Under God in the United States of America Pledge. I do not think this because I have anything against Christianity or God, I simply think that, seeing as America was created for religious freedom, we should not expect our citizens to pledge themselves to a god that they may or may not believe in.",Removing under god would promote religious tolerance,4
414721862arg3,"I do not think that it is appropriate to have the phrase Under God in the United States of America Pledge. I do not think this because I have anything against Christianity or God, I simply think that, seeing as America was created for religious freedom, we should not expect our citizens to pledge themselves to a god that they may or may not believe in.",Under God  is part of American tradition and history,3
414721862arg4,"I do not think that it is appropriate to have the phrase Under God in the United States of America Pledge. I do not think this because I have anything against Christianity or God, I simply think that, seeing as America was created for religious freedom, we should not expect our citizens to pledge themselves to a god that they may or may not believe in.",Likely to be seen as a state sanctioned condemnation of religion,3
414721862arg5,"I do not think that it is appropriate to have the phrase Under God in the United States of America Pledge. I do not think this because I have anything against Christianity or God, I simply think that, seeing as America was created for religious freedom, we should not expect our citizens to pledge themselves to a god that they may or may not believe in.",Implies ultimate power on the part of the state,3
414721862arg6,"I do not think that it is appropriate to have the phrase Under God in the United States of America Pledge. I do not think this because I have anything against Christianity or God, I simply think that, seeing as America was created for religious freedom, we should not expect our citizens to pledge themselves to a god that they may or may not believe in.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721863arg1,"No it should not be in the Pledge, the country was brought together on freedom of religion.",Separation of state and religion,5
414721863arg2,"No it should not be in the Pledge, the country was brought together on freedom of religion.",Removing under god would promote religious tolerance,4
414721863arg3,"No it should not be in the Pledge, the country was brought together on freedom of religion.",Under God  is part of American tradition and history,3
414721863arg4,"No it should not be in the Pledge, the country was brought together on freedom of religion.",Likely to be seen as a state sanctioned condemnation of religion,3
414721863arg5,"No it should not be in the Pledge, the country was brought together on freedom of religion.",Implies ultimate power on the part of the state,3
414721863arg6,"No it should not be in the Pledge, the country was brought together on freedom of religion.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721864arg1,"The so-called Under God part wasn't in the constitution until 1954 or so, when the fear of communism was around. Nothing more, and it is absurd that they put it in there to begin with, especially since there are people who don't believe, and don't care about that. Why Eisenhower did that, no idea, but I bet he didn't believe it either, it was more for purposes of propaganda, when in reality, it was a sham. As far as the constitution goes, it was put in, but people are too afraid to revert to the original. And for those who don't believe, why force it into their vocabulary, right? It would be best to let the PERSON decide if they want to say that part. It doesn't matter if you are a believer or not, since this is the land of the free, we have the right to say under god, or not to. The people should make the choice to say under god, or under the nation, or the USA. After all, our founding fathers left their country, because they wanted freedom. Shouldn't freedom be on ALL levels? If so, then we shouldn't worry about something as trivial as putting under god in the pledge. It is a choice to say under god or not.",Separation of state and religion,3
414721864arg2,"The so-called Under God part wasn't in the constitution until 1954 or so, when the fear of communism was around. Nothing more, and it is absurd that they put it in there to begin with, especially since there are people who don't believe, and don't care about that. Why Eisenhower did that, no idea, but I bet he didn't believe it either, it was more for purposes of propaganda, when in reality, it was a sham. As far as the constitution goes, it was put in, but people are too afraid to revert to the original. And for those who don't believe, why force it into their vocabulary, right? It would be best to let the PERSON decide if they want to say that part. It doesn't matter if you are a believer or not, since this is the land of the free, we have the right to say under god, or not to. The people should make the choice to say under god, or under the nation, or the USA. After all, our founding fathers left their country, because they wanted freedom. Shouldn't freedom be on ALL levels? If so, then we shouldn't worry about something as trivial as putting under god in the pledge. It is a choice to say under god or not.",Removing under god would promote religious tolerance,3
414721864arg3,"The so-called Under God part wasn't in the constitution until 1954 or so, when the fear of communism was around. Nothing more, and it is absurd that they put it in there to begin with, especially since there are people who don't believe, and don't care about that. Why Eisenhower did that, no idea, but I bet he didn't believe it either, it was more for purposes of propaganda, when in reality, it was a sham. As far as the constitution goes, it was put in, but people are too afraid to revert to the original. And for those who don't believe, why force it into their vocabulary, right? It would be best to let the PERSON decide if they want to say that part. It doesn't matter if you are a believer or not, since this is the land of the free, we have the right to say under god, or not to. The people should make the choice to say under god, or under the nation, or the USA. After all, our founding fathers left their country, because they wanted freedom. Shouldn't freedom be on ALL levels? If so, then we shouldn't worry about something as trivial as putting under god in the pledge. It is a choice to say under god or not.",Under God  is part of American tradition and history,1
414721864arg4,"The so-called Under God part wasn't in the constitution until 1954 or so, when the fear of communism was around. Nothing more, and it is absurd that they put it in there to begin with, especially since there are people who don't believe, and don't care about that. Why Eisenhower did that, no idea, but I bet he didn't believe it either, it was more for purposes of propaganda, when in reality, it was a sham. As far as the constitution goes, it was put in, but people are too afraid to revert to the original. And for those who don't believe, why force it into their vocabulary, right? It would be best to let the PERSON decide if they want to say that part. It doesn't matter if you are a believer or not, since this is the land of the free, we have the right to say under god, or not to. The people should make the choice to say under god, or under the nation, or the USA. After all, our founding fathers left their country, because they wanted freedom. Shouldn't freedom be on ALL levels? If so, then we shouldn't worry about something as trivial as putting under god in the pledge. It is a choice to say under god or not.",Likely to be seen as a state sanctioned condemnation of religion,3
414721864arg5,"The so-called Under God part wasn't in the constitution until 1954 or so, when the fear of communism was around. Nothing more, and it is absurd that they put it in there to begin with, especially since there are people who don't believe, and don't care about that. Why Eisenhower did that, no idea, but I bet he didn't believe it either, it was more for purposes of propaganda, when in reality, it was a sham. As far as the constitution goes, it was put in, but people are too afraid to revert to the original. And for those who don't believe, why force it into their vocabulary, right? It would be best to let the PERSON decide if they want to say that part. It doesn't matter if you are a believer or not, since this is the land of the free, we have the right to say under god, or not to. The people should make the choice to say under god, or under the nation, or the USA. After all, our founding fathers left their country, because they wanted freedom. Shouldn't freedom be on ALL levels? If so, then we shouldn't worry about something as trivial as putting under god in the pledge. It is a choice to say under god or not.",Implies ultimate power on the part of the state,3
414721864arg6,"The so-called Under God part wasn't in the constitution until 1954 or so, when the fear of communism was around. Nothing more, and it is absurd that they put it in there to begin with, especially since there are people who don't believe, and don't care about that. Why Eisenhower did that, no idea, but I bet he didn't believe it either, it was more for purposes of propaganda, when in reality, it was a sham. As far as the constitution goes, it was put in, but people are too afraid to revert to the original. And for those who don't believe, why force it into their vocabulary, right? It would be best to let the PERSON decide if they want to say that part. It doesn't matter if you are a believer or not, since this is the land of the free, we have the right to say under god, or not to. The people should make the choice to say under god, or under the nation, or the USA. After all, our founding fathers left their country, because they wanted freedom. Shouldn't freedom be on ALL levels? If so, then we shouldn't worry about something as trivial as putting under god in the pledge. It is a choice to say under god or not.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721865arg1,"Although it cannot be proven whether or not god exists, it is wrong to have the children pledging their allegiance under a deity. Even though more than half the population is very religous, we should give the children a chance to develop their own beliefs.",Separation of state and religion,4
414721865arg2,"Although it cannot be proven whether or not god exists, it is wrong to have the children pledging their allegiance under a deity. Even though more than half the population is very religous, we should give the children a chance to develop their own beliefs.",Removing under god would promote religious tolerance,3
414721865arg3,"Although it cannot be proven whether or not god exists, it is wrong to have the children pledging their allegiance under a deity. Even though more than half the population is very religous, we should give the children a chance to develop their own beliefs.",Under God  is part of American tradition and history,3
414721865arg4,"Although it cannot be proven whether or not god exists, it is wrong to have the children pledging their allegiance under a deity. Even though more than half the population is very religous, we should give the children a chance to develop their own beliefs.",Likely to be seen as a state sanctioned condemnation of religion,3
414721865arg5,"Although it cannot be proven whether or not god exists, it is wrong to have the children pledging their allegiance under a deity. Even though more than half the population is very religous, we should give the children a chance to develop their own beliefs.",Implies ultimate power on the part of the state,3
414721865arg6,"Although it cannot be proven whether or not god exists, it is wrong to have the children pledging their allegiance under a deity. Even though more than half the population is very religous, we should give the children a chance to develop their own beliefs.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721866arg1,"Theocracy is in our midst---7.US churches have been tax-exempt for over 200 years, yet there are no signs that America has become a theocracy.(Hello?) If the tax exemption were a serious threat to the separation of church and state, the US government would have succumbed to religious rule long ago. (More reason for Churches and Church Related organizations to be penalized for raising funds and waging campaigns with Civil outcomes) As the Supreme Court ruled in Walz v. Tax Commission of the City of New York (1970), freedom from taxation for two centuries has not led to an established church or religion, and, on the contrary, has helped to guarantee the free exercise of all forms of religious belief. [18]How about Spiritual but non-Religious beliefs Sir?) The Holy Roman Ctholic Church (Official name of Corporation) distances itself from its Priesthood by making clergy Contractors, not paying Social Security for them, making them pay income taxes and including as Income living in the Rectory where they are forced to reside.",Separation of state and religion,4
414721866arg2,"Theocracy is in our midst---7.US churches have been tax-exempt for over 200 years, yet there are no signs that America has become a theocracy.(Hello?) If the tax exemption were a serious threat to the separation of church and state, the US government would have succumbed to religious rule long ago. (More reason for Churches and Church Related organizations to be penalized for raising funds and waging campaigns with Civil outcomes) As the Supreme Court ruled in Walz v. Tax Commission of the City of New York (1970), freedom from taxation for two centuries has not led to an established church or religion, and, on the contrary, has helped to guarantee the free exercise of all forms of religious belief. [18]How about Spiritual but non-Religious beliefs Sir?) The Holy Roman Ctholic Church (Official name of Corporation) distances itself from its Priesthood by making clergy Contractors, not paying Social Security for them, making them pay income taxes and including as Income living in the Rectory where they are forced to reside.",Removing under god would promote religious tolerance,3
414721866arg3,"Theocracy is in our midst---7.US churches have been tax-exempt for over 200 years, yet there are no signs that America has become a theocracy.(Hello?) If the tax exemption were a serious threat to the separation of church and state, the US government would have succumbed to religious rule long ago. (More reason for Churches and Church Related organizations to be penalized for raising funds and waging campaigns with Civil outcomes) As the Supreme Court ruled in Walz v. Tax Commission of the City of New York (1970), freedom from taxation for two centuries has not led to an established church or religion, and, on the contrary, has helped to guarantee the free exercise of all forms of religious belief. [18]How about Spiritual but non-Religious beliefs Sir?) The Holy Roman Ctholic Church (Official name of Corporation) distances itself from its Priesthood by making clergy Contractors, not paying Social Security for them, making them pay income taxes and including as Income living in the Rectory where they are forced to reside.",Under God  is part of American tradition and history,3
414721866arg4,"Theocracy is in our midst---7.US churches have been tax-exempt for over 200 years, yet there are no signs that America has become a theocracy.(Hello?) If the tax exemption were a serious threat to the separation of church and state, the US government would have succumbed to religious rule long ago. (More reason for Churches and Church Related organizations to be penalized for raising funds and waging campaigns with Civil outcomes) As the Supreme Court ruled in Walz v. Tax Commission of the City of New York (1970), freedom from taxation for two centuries has not led to an established church or religion, and, on the contrary, has helped to guarantee the free exercise of all forms of religious belief. [18]How about Spiritual but non-Religious beliefs Sir?) The Holy Roman Ctholic Church (Official name of Corporation) distances itself from its Priesthood by making clergy Contractors, not paying Social Security for them, making them pay income taxes and including as Income living in the Rectory where they are forced to reside.",Likely to be seen as a state sanctioned condemnation of religion,3
414721866arg5,"Theocracy is in our midst---7.US churches have been tax-exempt for over 200 years, yet there are no signs that America has become a theocracy.(Hello?) If the tax exemption were a serious threat to the separation of church and state, the US government would have succumbed to religious rule long ago. (More reason for Churches and Church Related organizations to be penalized for raising funds and waging campaigns with Civil outcomes) As the Supreme Court ruled in Walz v. Tax Commission of the City of New York (1970), freedom from taxation for two centuries has not led to an established church or religion, and, on the contrary, has helped to guarantee the free exercise of all forms of religious belief. [18]How about Spiritual but non-Religious beliefs Sir?) The Holy Roman Ctholic Church (Official name of Corporation) distances itself from its Priesthood by making clergy Contractors, not paying Social Security for them, making them pay income taxes and including as Income living in the Rectory where they are forced to reside.",Implies ultimate power on the part of the state,3
414721866arg6,"Theocracy is in our midst---7.US churches have been tax-exempt for over 200 years, yet there are no signs that America has become a theocracy.(Hello?) If the tax exemption were a serious threat to the separation of church and state, the US government would have succumbed to religious rule long ago. (More reason for Churches and Church Related organizations to be penalized for raising funds and waging campaigns with Civil outcomes) As the Supreme Court ruled in Walz v. Tax Commission of the City of New York (1970), freedom from taxation for two centuries has not led to an established church or religion, and, on the contrary, has helped to guarantee the free exercise of all forms of religious belief. [18]How about Spiritual but non-Religious beliefs Sir?) The Holy Roman Ctholic Church (Official name of Corporation) distances itself from its Priesthood by making clergy Contractors, not paying Social Security for them, making them pay income taxes and including as Income living in the Rectory where they are forced to reside.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721867arg1,"America was most definitely NOT founded on religion, let alone monotheism. Every argument I have ever heard supporting religious reference in the Pledge has been, quite frankly, nonsensical. We're a secular nation, so we should have a secular Pledge.",Separation of state and religion,5
414721867arg2,"America was most definitely NOT founded on religion, let alone monotheism. Every argument I have ever heard supporting religious reference in the Pledge has been, quite frankly, nonsensical. We're a secular nation, so we should have a secular Pledge.",Removing under god would promote religious tolerance,3
414721867arg3,"America was most definitely NOT founded on religion, let alone monotheism. Every argument I have ever heard supporting religious reference in the Pledge has been, quite frankly, nonsensical. We're a secular nation, so we should have a secular Pledge.",Under God  is part of American tradition and history,1
414721867arg4,"America was most definitely NOT founded on religion, let alone monotheism. Every argument I have ever heard supporting religious reference in the Pledge has been, quite frankly, nonsensical. We're a secular nation, so we should have a secular Pledge.",Likely to be seen as a state sanctioned condemnation of religion,3
414721867arg5,"America was most definitely NOT founded on religion, let alone monotheism. Every argument I have ever heard supporting religious reference in the Pledge has been, quite frankly, nonsensical. We're a secular nation, so we should have a secular Pledge.",Implies ultimate power on the part of the state,3
414721867arg6,"America was most definitely NOT founded on religion, let alone monotheism. Every argument I have ever heard supporting religious reference in the Pledge has been, quite frankly, nonsensical. We're a secular nation, so we should have a secular Pledge.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
