id,text,label,line,uid
ab289,"I am just going to repeat what I said before in different terms because I am not sure how I can make it any more clear.  A fetus makes its home inside the mother's body and leeches energy and nutrients from her, which is very taxing on her body. The fetus does not contribute anything in return. This is, without a doubt, the definition of a parasitic relationship. I don't know how you can interpret this relationship as the 'opposite' of what I stated as that would entail the mother leeching from the fetus without contributing anything in return.  The bodily autonomy of the woman  is  infringed upon  if  she doesn't want the fetus to continue using her as a host and she is forbidden from seeking an abortion.  Back to the patient: I admit that I am unfamiliar with legal complications like that. However, it still seems that everyone involved has a way of disentangling themselves from a situation of caring for a paralyzed person, if they wish to do so. The person with power of attorney can recuse, as you said, and doctors voluntarily take care of patients because it is their job. If they didn't like it, they could quit or transfer. No matter what kind of bizarre hypothetical one can pose with a paralyzed person, it is still not an issue of the caretakers' rights to bodily autonomy being challenged.  If you have a newborn baby and a mother who does not want to take care of that newborn baby, then the solution is simple; she gives up her rights to the baby and someone else takes care of it. It still needs her permission to be able to use her body for survival, but in this case, if she chooses not to grant it, it can survive in other ways. This is not the case with an inviable fetus.",p-right,The bodily autonomy of the woman  is  infringed upon  if  she doesn't want the fetus to continue using her as a host and she is forbidden from seeking an abortion.,ab289arg0
ab29,"1. that thing inside you is not a virus. It has the potential to grow into an adult human which is very precious. Oh, and it has a heartbeat at 5 weeks. So there are millions of babies killed with a heartbeat every year. how sad  2. I don't want to control your body. Rather i want to protect the growing human inside of you.",c-kill,there are millions of babies killed with a heartbeat every year.,ab29arg0
ab29,"1. that thing inside you is not a virus. It has the potential to grow into an adult human which is very precious. Oh, and it has a heartbeat at 5 weeks. So there are millions of babies killed with a heartbeat every year. how sad  2. I don't want to control your body. Rather i want to protect the growing human inside of you.",c-baby_right,It has the potential to grow into an adult human which is very precious.,ab29arg1
ab290,"No one kills a fetus  because  it isn't a conscious being.   A paralyzed person is not in a literal parasitic relationship with another human being. If they are on life support, they are being kept alive by machines. They are not infringing on anyone's rights to bodily autonomy.",p-not_murder,No one kills a fetus  because  it isn't a conscious being.,ab290arg0
ab291,since abortion became legal in the US in 1973 50 million abortions have been performed. that would knock out 15 states with no1 in them. that ridiculous. there are millions of people in the world who would love to have children but cant. and we have millions of people having sex and not being able to handle the consequences of pregnancy. if u have sex u better be ready to have babies too.,c-adopt,there are millions of people in the world who would love to have children but cant.,ab291arg0
ab291,since abortion became legal in the US in 1973 50 million abortions have been performed. that would knock out 15 states with no1 in them. that ridiculous. there are millions of people in the world who would love to have children but cant. and we have millions of people having sex and not being able to handle the consequences of pregnancy. if u have sex u better be ready to have babies too.,c-sex,we have millions of people having sex and not being able to handle the consequences of pregnancy. if u have sex u better be ready to have babies too.,ab291arg1
ab292,"You do not get the point.  Laws are mutable...subject to change...and it varies...region to region...state to state...nation to nation.  Thus you cannot cite law to support an argument that is based on ethical considerations.  So yes if it pleases you let us assume I am Irish..or from a country that makes elective abortion illegal.   If the law changes, it still doesn't change that birth is a distinct and unambiguous process separating the foetus from the newborn (also, I am aware of cesarean section, I still consider this birthing).  In other words, law is simply an auxiliary, convenient bit.   So Apples mate with other Apples then?....please your association is strained to say the least.   Apples provide seeds which are post-pollination. Besides that in biology there is asexual reproduction, which precludes the necessity for mating.   You cite various sources describing metabolic processes in fruit.  You are being disingenious..   No, I am acknowledging that apples are composed of living cells. Living cells take in and excrete waste.   We both know that Apples are not classified as living organisms...as they have the same genome in their cells that contain DNA as the tree or bush they are attached to...they are fruits...not organisms.   Plant cells are alive, by the standard definition. In theory you should be able to asexually propagate apple cells, too, and grow new trees. I have never done this, however, but as I understand it you convert the plant cell into a protoplast and place it in a regulated growth medium, like agar. The main difficulty I believe would be reversing the cellular differentiation so that the cell may show pluripotence.   Eat a fruit and you kill nothing.   Except millions of innocent plant cells. Who will defend them? They are defenseless! Oh the humanity of it all!   I shall cite a reference for you...   Apples are not fruit according to the purely strict definition you provided, they are accessory fruits.   You seem to be a bit confused about the differences between fruit and living multi cellular organisms with their own unique genome and conformity with the biological necessities to be declared living multicellular organisms.   You keep throwing around that word ""unique"" as if it is a prerequisite to life that it have a unique genome. Bananas are asexually propagated, they bear no seeds, so they share the same genome for all members of a cultivar.",p-not_human,birth is a distinct and unambiguous process separating the foetus from the newborn,ab292arg0
ab293,"While abortion may not be considered as murder or manslaughter, one thing is for sure. By going ahead with an abortion, you are denying someone, or atleast something life. Life is the most sacred, fundamental right of a human being. While an unborn may not be considered a human being, the fetus would've been a human being. Therefore, you reuse to give life to something that would've been a person.    It's a poetic argument but it's deeply irrational because the sentiment you employed isn't used for anything else in the world. Specifically I'm referring to the fact that the choices we make often deny others life in some obscure way. For example, assuming you live in the United States, by voting in leaders who continue to engage in war, you are enabling people in a far away country the right to life. But it gets worse, but refusing to lobby or protest for military action in Somalia you are allowing an area of the world to exist which destroys lives every second. How about poverty? How many people in the favelas in Brasil are being butchered as we speak and yet we're doing nothing?  Let's take the argument to its logical extremes. If you've ever used birth control, or engaged in any form of sexual act without procreation as the aim, you are destroying millions of cells that could have been a person. Suppose you only ever engaged in reproductive sex, what about spontaneous abortions that happen all the time and are not even noticed? How about our recent advances in biology, specifically genetic engineering and cloning. How much DNA have you destroyed that could have been cloned into another person?  The only point I'm trying to make is that although your argument is very kind in its intentions and poetic, it's too absolute to apply to life in this world. We have to recognise that lives can have priority. Sure a fetus could be a person, but the mother is already a person and her wants and needs outweigh a possible person. Sure, the starving and innocent in South America deserve support, but first we need to get our country better off so that we can afford the massive donations to infrastructure.",p-right,"Sure a fetus could be a person, but the mother is already a person and her wants and needs outweigh a possible person.",ab293arg0
ab294,"I don't think that it should be completely pro life, but rather what the circumstances are. For example, if the abortion is because of rape, incest, mother's life is in danger, then I completely understand the reason. However, if abortion is done because protection, either a condom or birth control pills, were not used, then abortion should not be allowed. Be responsible for your own actions.",c-other,"However, if abortion is done because protection, either a condom or birth control pills, were not used, then abortion should not be allowed.",ab294arg0
ab294,"I don't think that it should be completely pro life, but rather what the circumstances are. For example, if the abortion is because of rape, incest, mother's life is in danger, then I completely understand the reason. However, if abortion is done because protection, either a condom or birth control pills, were not used, then abortion should not be allowed. Be responsible for your own actions.",p-rape,"For example, if the abortion is because of rape, incest, mother's life is in danger, then I completely understand the reason.",ab294arg1
ab295,"It may not be a aware it alive but it is a life, so your killing a life and we say murder is wrong and we kill life and its ok?     Murder is about killing a person. Abortions terminate embryos which are just cells, they aren't people. The majority of the time, what is aborted cannot be construed in any rational sense to be a life in the sense of being a person.",p-not_human,"The majority of the time, what is aborted cannot be construed in any rational sense to be a life in the sense of being a person.",ab295arg0
ab296,"Abortion may be murder, it may not be. I personally don't care. I think abortion is an option that should always be kept open. I wouldn't want the burden of raising a child I can't raise, and I wouldn't want anyone to force me or anyone else to.  And before someone tells me adoption is another option, I personally wouldn't like always wondering who is raising my child, and if they're raising them okay. Or how I would want them to.",p-right,"I wouldn't want the burden of raising a child I can't raise, and I wouldn't want anyone to force me or anyone else to",ab296arg0
ab296,"Abortion may be murder, it may not be. I personally don't care. I think abortion is an option that should always be kept open. I wouldn't want the burden of raising a child I can't raise, and I wouldn't want anyone to force me or anyone else to.  And before someone tells me adoption is another option, I personally wouldn't like always wondering who is raising my child, and if they're raising them okay. Or how I would want them to.",p-other,I think abortion is an option that should always be kept open.,ab296arg1
ab297,"Aside from religious views, there are more ways to look at abortion. By any means, abortion should never be encouraged because it is, indeed the killing of a life and we do not have the right to determine the undertaking of any life, save for our own. However, there are exceptional cases where abortion would be acceptable.  First and foremost. Abortion should never occur simply because of teenage pregnancy - a reason for abortion that has become more prevalent in recent years. That is because teenagers have to understand and take up the responsibility of what they have done. If they had had sex, then it's of utmost importance that they take up any consequences that come along with it. Thus abortion should not be encouraged if it is an escape route for people to run away from problems.  But, however, there are also reasons why abortion should be acceptable and one reason would be if it puts the mother's health at risk. If the mother of the child faces numerous health issues such a cancer, high blood pressure, it is of grave importance that we weight the pros and cons of the pregnancy. For if the childbirth of a newborn forsakes the life of the mother, aren't we killing another life as well? Of course, it is up to the couple as to whether which option they wish to take, but their opinions should be duly respected because the mother's life is at risk.",c-kill,"abortion should never be encouraged because it is, indeed the killing of a life and we do not have the right to determine the undertaking of any life, save for our own.",ab297arg0
ab297,"Aside from religious views, there are more ways to look at abortion. By any means, abortion should never be encouraged because it is, indeed the killing of a life and we do not have the right to determine the undertaking of any life, save for our own. However, there are exceptional cases where abortion would be acceptable.  First and foremost. Abortion should never occur simply because of teenage pregnancy - a reason for abortion that has become more prevalent in recent years. That is because teenagers have to understand and take up the responsibility of what they have done. If they had had sex, then it's of utmost importance that they take up any consequences that come along with it. Thus abortion should not be encouraged if it is an escape route for people to run away from problems.  But, however, there are also reasons why abortion should be acceptable and one reason would be if it puts the mother's health at risk. If the mother of the child faces numerous health issues such a cancer, high blood pressure, it is of grave importance that we weight the pros and cons of the pregnancy. For if the childbirth of a newborn forsakes the life of the mother, aren't we killing another life as well? Of course, it is up to the couple as to whether which option they wish to take, but their opinions should be duly respected because the mother's life is at risk.",p-mother_danger,there are also reasons why abortion should be acceptable and one reason would be if it puts the mother's health at risk,ab297arg1
ab297,"Aside from religious views, there are more ways to look at abortion. By any means, abortion should never be encouraged because it is, indeed the killing of a life and we do not have the right to determine the undertaking of any life, save for our own. However, there are exceptional cases where abortion would be acceptable.  First and foremost. Abortion should never occur simply because of teenage pregnancy - a reason for abortion that has become more prevalent in recent years. That is because teenagers have to understand and take up the responsibility of what they have done. If they had had sex, then it's of utmost importance that they take up any consequences that come along with it. Thus abortion should not be encouraged if it is an escape route for people to run away from problems.  But, however, there are also reasons why abortion should be acceptable and one reason would be if it puts the mother's health at risk. If the mother of the child faces numerous health issues such a cancer, high blood pressure, it is of grave importance that we weight the pros and cons of the pregnancy. For if the childbirth of a newborn forsakes the life of the mother, aren't we killing another life as well? Of course, it is up to the couple as to whether which option they wish to take, but their opinions should be duly respected because the mother's life is at risk.",c-sex,"Of course, it is up to the couple as to whether which option they wish to take, but their opinions should be duly respected because the mother's life is at risk.",ab297arg2
ab298,"Regardless of church dogma, abortion is and always be the woman's choice because it is her body, and not the government's, God's, The Church's or her significant other's.",p-right,"abortion is and always be the woman's choice because it is her body, and not the government's, God's, The Church's or her significant other's.",ab298arg0
ab299,"Abortion should be consider illegal. it is not the unborn child's fault that they was to be given life. the ones who conceded the child are at fault. even if the child is unborn the child should still have every other right to live as any other human being for the child is a human being too. and it would be murder and disgrace to kill a child that has yet to be born and to kill a innocent child who has convicted no crime unless you call being alive and wanting to live a crime, then in that case everyone in the human race has committed a crime.",c-kill,it would be murder and disgrace to kill a child that has yet to be born,ab299arg0
ab299,"Abortion should be consider illegal. it is not the unborn child's fault that they was to be given life. the ones who conceded the child are at fault. even if the child is unborn the child should still have every other right to live as any other human being for the child is a human being too. and it would be murder and disgrace to kill a child that has yet to be born and to kill a innocent child who has convicted no crime unless you call being alive and wanting to live a crime, then in that case everyone in the human race has committed a crime.",c-baby_right,it is not the unborn child's fault that they was to be given life. the ones who conceded the child are at fault.,ab299arg1
ab3,"Any Federal law on abortion is inherently illegal because the Federal government has no authority to regulate abortion. The States individually have the power to. I would be ecstatic if every State in the Union outlawed abortion, just like murder is outlawed.     Abortion isn't murder. A foetus is not a person in the meaningful sense of the word.",p-not_human,A foetus is not a person in the meaningful sense of the word.,ab3arg0
ab3,"Any Federal law on abortion is inherently illegal because the Federal government has no authority to regulate abortion. The States individually have the power to. I would be ecstatic if every State in the Union outlawed abortion, just like murder is outlawed.     Abortion isn't murder. A foetus is not a person in the meaningful sense of the word.",p-not_murder,Abortion isn't murder.,ab3arg1
ab30,"Simply to play devil's advocate....you say ""its about freedom-a woman's freedom to control her own body"". However, once she becomes pregnant...is it only her body then? Her body is supporting another life so one can make the argument that she is then sharing her body with another being and it is no longer her own.",c-other,"However, once she becomes pregnant...is it only her body then? Her body is supporting another life so one can make the argument that she is then sharing her body with another being and it is no longer her own.",ab30arg0
ab300,What about the child who has no say? When do we start holding people accountable for their actions?,c-baby_right,What about the child who has no say?,ab300arg0
ab301,"I'm asking you why it's wrong to destroy potential life.  You're saying it's wrong to destroy potential life because it will become life.  In other words, it's wrong to destroy potential life because it's potential life.  This is circular reasoning.  Embryos don't have a say in the matter because they are not yet humans. If I had been aborted as an embryo I would not have given one rat's ass, because I would have been incapable of doing so. No harm, no foul. The world keeps spinning. What's the big deal?",p-not_human,Embryos don't have a say in the matter because they are not yet humans.,ab301arg0
ab302,Abortion is WRONG!  God created that person for a reason.  If your not ready to raise a kid then put it up for adoption so it can be with a good family. Dont murder it! Its wrong. It has a life. If you can have sex then you should be ready for the consequences tht come with it!,c-adopt,If your not ready to raise a kid then put it up for adoption so it can be with a good family.,ab302arg0
ab302,Abortion is WRONG!  God created that person for a reason.  If your not ready to raise a kid then put it up for adoption so it can be with a good family. Dont murder it! Its wrong. It has a life. If you can have sex then you should be ready for the consequences tht come with it!,c-kill,Dont murder it!,ab302arg1
ab302,Abortion is WRONG!  God created that person for a reason.  If your not ready to raise a kid then put it up for adoption so it can be with a good family. Dont murder it! Its wrong. It has a life. If you can have sex then you should be ready for the consequences tht come with it!,c-baby_right,Abortion is WRONG!,ab302arg2
ab302,Abortion is WRONG!  God created that person for a reason.  If your not ready to raise a kid then put it up for adoption so it can be with a good family. Dont murder it! Its wrong. It has a life. If you can have sex then you should be ready for the consequences tht come with it!,c-sex,It has a life.,ab302arg3
ab303,"And so is yours. All is fair in love and war.   There is no need to be so sarcastic and rude for such a serious debate. So stop being a troll, pull your head out of your pants and think straight. ABORTION = MINIATURE GENOCIDE.",c-kill,ABORTION = MINIATURE GENOCIDE.,ab303arg0
ab304,"Not true. There are more unwanted children than families willing to adopt (123,000 more as of 2008). If abortion were illegal, that number would balloon.   http://www.acf.hhs.gov/programs/cb/ stats_research/afcars/trends.htm",p-baby_ill_treatment,There are more unwanted children than families willing to adopt,ab304arg0
ab305,"I'm pro life, but this is a free country. Abortion is the woman's right, as much has I disagree with it. The only time I agree with it, is if the woman's life is in severe danger from the pregnancy. I digress. A heavy handed government controlling these sorts of rights doesn't sit well with me.",p-right,"Abortion is the woman's right, as much has I disagree with it.",ab305arg0
ab305,"I'm pro life, but this is a free country. Abortion is the woman's right, as much has I disagree with it. The only time I agree with it, is if the woman's life is in severe danger from the pregnancy. I digress. A heavy handed government controlling these sorts of rights doesn't sit well with me.",p-mother_danger,"The only time I agree with it, is if the woman's life is in severe danger from the pregnancy.",ab305arg1
ab306,"His mental state is of no consequence. His point is valid. Abortion is ending a human life. Pro-choice condones abortions, therefore pro-choice condones the killing of human lives. You either accept that or you don't.",c-kill,Abortion is ending a human life,ab306arg0
ab307,"1. It's not a person. Abortion to me is no different than jizzing in a rag, sure there is potential that those cells could have made a person, but they aren't now and that they never will shouldn't bother anyone in the least.  2. Given that there is 0 proof that the cluster of cells has any type of self-awareness, a preponderance of proof that the cluster of cells  doesn't  have self-awareness, then it is the case of a person doing something to their own body. People should be allowed to do whatever they like with there own body.   3. Even if abortion were illegal, there is evidence that illegality has never stopped women from getting an abortion if they want one. Making it illegal would  not  save these imaginary people anyway, but it would kill scores of women who decide to get an abortion in a dirty basement instead of a clean hospital.",p-right,People should be allowed to do whatever they like with there own body.,ab307arg0
ab307,"1. It's not a person. Abortion to me is no different than jizzing in a rag, sure there is potential that those cells could have made a person, but they aren't now and that they never will shouldn't bother anyone in the least.  2. Given that there is 0 proof that the cluster of cells has any type of self-awareness, a preponderance of proof that the cluster of cells  doesn't  have self-awareness, then it is the case of a person doing something to their own body. People should be allowed to do whatever they like with there own body.   3. Even if abortion were illegal, there is evidence that illegality has never stopped women from getting an abortion if they want one. Making it illegal would  not  save these imaginary people anyway, but it would kill scores of women who decide to get an abortion in a dirty basement instead of a clean hospital.",p-not_human,"Making it illegal would  not  save these imaginary people anyway, but it would kill scores of women who decide to get an abortion in a dirty basement instead of a clean hospital.",ab307arg1
ab308,"It's ironic that a woman can hire someone to kill her unborn, but should she do it herself, be charged with a crime. Why is this?   The fetus was once recognized as a person in our country but after 1973 it lost its identity and was put up on the chopping block, the bullseye was placed on every unborn fetus's forehead.   You talk about bodily sovereignty....I would assume you mean the right for a woman to abort at any time during the pregnancy since she certainly keeps her own body throughout the term. This means any woman because she has sole ownership of her body can decide what to do with it, even kill in the ninth month. Am I right? Is that what you are saying?  Pregnancy is not dangerous to 99% of those doing it. Less than 1% of ALL WOMEN getting abortions do it because of health issues. And in most case both mother and baby can be saved. So most woman abort because of social issues.   Having a baby is a natural thing to do. Many women do not even go to doctors to be watched and have no problems at all. So don't make the statement that it carries risks above and beyond what pregnancy implies. How many woman die a year in childbirth compared to those who have successful pregnancies? Not many.  You are saying two things in your statement. She owns her body, but she doesn't. Can she abort in the 9th month? NO..........but she should have the right to abort. Abortion kills. If that is what she wants to do, to kill it even in the ninth month, what right do you have then based on what you have said here.....to deny her the right?",c-kill,Abortion kills,ab308arg0
ab309,"Does it not go against all reason that person A should have the right to kill person B, if person A finds person B's continued existence to be inconvenient?  A woman may have a right to her body, but by choosing abortion she's affecting the rights of another persons body as well - the child's.   And mental trauma from the abortion is no fitting punishment for murder. We don't let people freely walk away from unwillingly killing other people just because they feel bad about it.",c-kill,"Does it not go against all reason that person A should have the right to kill person B, if person A finds person B's continued existence to be inconvenient?",ab309arg0
ab309,"Does it not go against all reason that person A should have the right to kill person B, if person A finds person B's continued existence to be inconvenient?  A woman may have a right to her body, but by choosing abortion she's affecting the rights of another persons body as well - the child's.   And mental trauma from the abortion is no fitting punishment for murder. We don't let people freely walk away from unwillingly killing other people just because they feel bad about it.",c-baby_right,We don't let people freely walk away from unwillingly killing other people just because they feel bad about it.,ab309arg1
ab31,"Ugh, whenever I go into an abortion debate it gives me the distinct feeling of going to war.  Anyway, I am pro choice, because I think if you force the woman to have a child you should cut the pretense and just shove a baby-sized object up there without her consent. Roughly the same trauma and pain would be delivered except without the finiancial damage to go along with it.  I rank most orphanages as somewhere within the 9th ring of hell, at least the ones I have visisted, so adoption would just be meaner to the ""life"".  Besides, let's throw a little bit of perspective. An egg in a woman's body is always there, always waiting, and is flushed out once a month and replaced with another one. That egg is potential for life. Conception conshmeption, all the eggs are potential humans. Same for sperm (Which means I must have a higher death count than Adolf Hitler).  Now, as for fetus-is-life arguement, let's look again. See a picture of a fetus, then see a picture of a baby, or normal human. The fetus has almost no mental nor emotional functions. It's brain is not even fully developed. Even dogs can claim that their brains are fully developed. It's body is not fully developed for life outside the womb either. Until it's able to claim a basically developed human body with a basically developed human mind, it's not human (third trimester being included).  Unless you are ready to take in that unwanted child, feed it, raise it, and let it be its own person, or providing the necessary money and support to do so, do not say you are ""protecting"" life. Saving someone from being murdered is protecting life. Giving money to the homeless so they can buy something to eat is protecting life. Signing a petition saying women should be forced to live with their mistakes (not even theirs if it's rape) is not protecting life.",p-not_human,The fetus has almost no mental nor emotional functions. It's brain is not even fully developed.,ab31arg0
ab31,"Ugh, whenever I go into an abortion debate it gives me the distinct feeling of going to war.  Anyway, I am pro choice, because I think if you force the woman to have a child you should cut the pretense and just shove a baby-sized object up there without her consent. Roughly the same trauma and pain would be delivered except without the finiancial damage to go along with it.  I rank most orphanages as somewhere within the 9th ring of hell, at least the ones I have visisted, so adoption would just be meaner to the ""life"".  Besides, let's throw a little bit of perspective. An egg in a woman's body is always there, always waiting, and is flushed out once a month and replaced with another one. That egg is potential for life. Conception conshmeption, all the eggs are potential humans. Same for sperm (Which means I must have a higher death count than Adolf Hitler).  Now, as for fetus-is-life arguement, let's look again. See a picture of a fetus, then see a picture of a baby, or normal human. The fetus has almost no mental nor emotional functions. It's brain is not even fully developed. Even dogs can claim that their brains are fully developed. It's body is not fully developed for life outside the womb either. Until it's able to claim a basically developed human body with a basically developed human mind, it's not human (third trimester being included).  Unless you are ready to take in that unwanted child, feed it, raise it, and let it be its own person, or providing the necessary money and support to do so, do not say you are ""protecting"" life. Saving someone from being murdered is protecting life. Giving money to the homeless so they can buy something to eat is protecting life. Signing a petition saying women should be forced to live with their mistakes (not even theirs if it's rape) is not protecting life.",p-baby_ill_treatment,"It's body is not fully developed for life outside the womb either. Until it's able to claim a basically developed human body with a basically developed human mind, it's not human (third trimester being included).",ab31arg1
ab310,"Birth control is not 100 percent effective; one of my coworkers was on birth control and conceived. Now she is a proud mother.   Conceiving while on birth control isn't always due to incorrect application or use of the birth control, sometimes a person just falls into that .01 percent where the birth control failed to do what it was meant to. In that sense, considering a person taking it who didn't intend on having a baby and the birth control failed, I would support her if she decided to have an abortion.  And who's to say those who are allergic to certain types of birth control aren't already considering the possibility of conceiving? Would thinking ""of the consequences before... sex"" justify a personâs decision if they conceived and wanted an abortion? If not then why even bring that up?",p-birth_ctrl,"Birth control is not 100 percent effective; one of my coworkers was on birth control and conceived. Now she is a proud mother.   Conceiving while on birth control isn't always due to incorrect application or use of the birth control, sometimes a person just falls into that .01 percent where the birth control failed to do what it was meant to. In that sense, considering a person taking it who didn't intend on having a baby and the birth control failed, I would support her if she decided to have an abortion.",ab310arg0
ab311,your stupid. obviously a person can choose what they want to do it should be up to the mother or father to decide what they would like to do with their unborn child,p-right,it should be up to the mother or father to decide what they would like to do with their unborn child,ab311arg0
ab312,"The view of ""Abortion is the unjustified taking of a human life in the early stages of development and that is wrong"" is expected of a pro-lifer looking to force his/her belief on others.  Abortion is actually not unjustified. People have very good reasons to do it. It's not a fun activity, so to arrive at the decision people would have had to consider lots of options.   Abortion is also not the taking of a human life. It's the prevention of a human life, same as having sex with a condom, using the pills, abstinence, etc...  Finally, believe what you want, but don't force it on others. I respect pro-lifers' views, they should respect my views. What I do with my body doesn't affect the quality of their lives. Don't affect the quality of mine!",p-right,What I do with my body doesn't affect the quality of their lives.,ab312arg0
ab312,"The view of ""Abortion is the unjustified taking of a human life in the early stages of development and that is wrong"" is expected of a pro-lifer looking to force his/her belief on others.  Abortion is actually not unjustified. People have very good reasons to do it. It's not a fun activity, so to arrive at the decision people would have had to consider lots of options.   Abortion is also not the taking of a human life. It's the prevention of a human life, same as having sex with a condom, using the pills, abstinence, etc...  Finally, believe what you want, but don't force it on others. I respect pro-lifers' views, they should respect my views. What I do with my body doesn't affect the quality of their lives. Don't affect the quality of mine!",p-not_murder,Abortion is also not the taking of a human life.,ab312arg1
ab313,"Because the woman allowed the man to fertilize her egg. Therefore, when a woman's get pregnant, it is the woman's fault only.   You know that sperm doesn't ask permission before it fertilizes an egg, right?   Why not say, ""The man allowed his sperm to fertilize her egg?"" and blame the man?  Why not blame them both equally for engaging in consensual sex?  Or why not blame anybody, because that doesn't help anything? Accidental pregnancies can happen to anybody, no matter how careful they are. To think a woman must carry out a pregnancy just because she dared to have sex is vindictive. Pregnancy should not be used as a form of punishment.",p-birth_ctrl,"Accidental pregnancies can happen to anybody, no matter how careful they are. To think a woman must carry out a pregnancy just because she dared to have sex is vindictive.",ab313arg0
ab314,"A fetus does not have the right to life as long as it is nothing more than a product of its mother and father. When that fetus begins to respond to its environment in a way that environmentally expresses its genes to be different than that of what is found in the mother and the father, it is entitled to life. Most scientists believe this occurs in the last trimester of pregnancy, which isn't the best time to have an abortion anyways. But before the fetus begins to respond to its environment like I mentioned, it is not an individual. It has no characteristics different than what the mother and the father have or have at least passed onto it. Something that is not an individual is not entitled to those rights.  Regardless, abortion is typically always a tough decision for every woman. Many find it to not be the most moral of decisions, but it is usually found to be the right decision.",p-not_human,A fetus does not have the right to life as long as it is nothing more than a product of its mother and father.,ab314arg0
ab315,"Never talk in caps, if you really need to, go back to Elementary School.  [YOU DON'T SEE NOTHING WRONG WITH KILLING AN INNOCENT LIFE?????]  Don't scratch yourself then. It kills the lives of innocent skin cells. A fetus is also just cells. It is also not human yet.  [WHAT IF YOUR PARENTS DID THAT TO YOU???]  He wouldn't be here. But he also wouldn't have lost anything, because nothing he had ever done has happened.",p-not_human,A fetus is also just cells. It is also not human yet.,ab315arg0
ab316,"a spider is not human life therefore it is not as precious for it does not have a soul and i for one usually don't kill spiders unless they are of harm!     Nothing has a soul. We simply live. A spider has as much life as you and I.  We consider ourselves more precious because of our minds, and a foetus has no mind.",p-not_human,"We consider ourselves more precious because of our minds, and a foetus has no mind.",ab316arg0
ab318,"AGREED WITH ARY11 with everything!!!!!!!!  Educating our sexually active youth is vital! Perhaps if we actually took the time to properly discuss the consequences of having un-safe sex, then abortion wouldn't even have to be an issue. nonetheless, regardless of the consequence the decision is still the ONE person's. Which is the woman deciding to have/not have the abortion.",p-right,regardless of the consequence the decision is still the ONE person's. Which is the woman deciding to have/not have the abortion.,ab318arg0
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-not_human,Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning.,ab320arg0
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-mother_danger,"People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",ab320arg1
ab321,"OK first off Abortion IS murder weather you believe it or not it IS.  Example:   Scott Peterson in trial was convicted of TWO murders not ONE but TWO why two though?  He just killed his wife?  His wife was pregnant. The baby inside of his wife was killed in the process of the mother being killed.  If the supreme court agrees with abortions yet charge Peterson with two murders what are they thinking?!  Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?  Your taking away the life of some creature that has not yet experienced life yet.  The baby moves, blinks, kicks, and squirms inside the mother, this is the sign that it is alive and is capable of understanding of what is doing (not of everything its doing) and human beings do just the same.   So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.   And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?   Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.  Weather it's there choice or not to get the abortion it IS still murder.  People should understand the consequences of having sex and abortion should not be a option. It leads to people saying ""Oh I can just get it aborted so I don't have to worry about it."" &lt;- LAZINESS.  We already have enough lazy citizens in the US I don't think we need anymore.",c-kill,Abortion IS murder weather you believe it or not it IS.,ab321arg0
