id,text,label,line,uid
oba350,"He hasn't really done much, except for spend money that we don't have and talk a lot. In fact, I'd say he's kind of like a real housewife of NJ because he loves to ""shop"" and talk. ;)  And yes, I can say that because I'm  from  NJ. lol just kidding, anyone can mock them.",c-economy,"He hasn't really done much, except for spend money that we don't have and talk a lot.",oba350arg0
oba351,* Invested heavily in education both as a way to provide jobs now and lay the foundation for long-term prosperity:   http://www.whitehouse.gov/issues/ education,p-job,Invested heavily in education both as a way to provide jobs now and lay the foundation for long-term prosperity,oba351arg0
oba352,The man spent more than all the other presidents combined in his first 2 years....,c-economy,The man spent more than all the other presidents combined in his first 2 years....,oba352arg0
oba353,"I have really only heard one semi-effective argument against Obama.  Mostly, what I hear is that he's Muslim, Kenyan, or Black. Frankly, if he had blond hair and blue eyes, the outcome would look a lot different. When I'm surrounded by just white people and they feel a little more relaxed to use the N-word, that's mostly what I hear.",p-quality,"Mostly, what I hear is that he's Muslim, Kenyan, or Black. Frankly, if he had blond hair and blue eyes, the outcome would look a lot different. When I'm surrounded by just white people and they feel a little more relaxed to use the N-word, that's mostly what I hear.",oba353arg0
oba354,"He doesn't know a thing about it.   And that is your opinion.   You're talking about him, right?   Indeed I am.   Doesn't fully support them.   Ha! Has neither openly supported or come out against MARRIAGE rights, but has repealed DADT. Are you actually going to argue that republicans are MORE for gay rights than democrats?! I'd like to see this...   He wants to tax them too greatly.   Ahh. Let's look at his record, shall we?  -  1) His stimulus cut taxes for 95% of Americans.  2) He extended the Bush Tax Cuts.  3) His Jobs plan (American Jobs Act) was over 50% tax cuts for the middle class and small businesses.  4) He has cut taxes for small businesses on 16 occasions.  -  That's a hell of a tax record.   WarWarWarWarWar!!!   You appear so intelligent in your other comments. Why are you know ignoring the facts and yelling party-line, unfounded rhetoric?  -  Again. Let's look at those pesky little facts.  0) Received the Nobel Peace Prize. Now this isn't actually evidence, but it is quite telling.  1) Troop Projections in Iraq/Afghanistan for Summer 2012: 68,000  When he took office: 173,900.  THAT IS A 61% REDUCTION!!!  2) Ended War in Iraq. Self-Explanotry.  3) Engagement in Libya. Tactical air support and missiles without a single combat troop on the ground. Not one.    You mean the terrorism of the American people via TSA   Yes. Because it is the TSA that flies planes into buildings. Ya...   extreme surveillance   Do you mean the racial profiling that will occur with republican immigration laws?   NDAA   I will somewhat concede this. But this can't legally occur during his presidency (see signing statement).  -  But if you care to look at those facts again. Osama Bin Laden and 21 other Al Queda heads (out of 30) killed under Obama. Under Bush? From what I have researched, I found 4.",p-War,Ended War in Iraq. Self-Explanotry.,oba354arg0
oba354,"He doesn't know a thing about it.   And that is your opinion.   You're talking about him, right?   Indeed I am.   Doesn't fully support them.   Ha! Has neither openly supported or come out against MARRIAGE rights, but has repealed DADT. Are you actually going to argue that republicans are MORE for gay rights than democrats?! I'd like to see this...   He wants to tax them too greatly.   Ahh. Let's look at his record, shall we?  -  1) His stimulus cut taxes for 95% of Americans.  2) He extended the Bush Tax Cuts.  3) His Jobs plan (American Jobs Act) was over 50% tax cuts for the middle class and small businesses.  4) He has cut taxes for small businesses on 16 occasions.  -  That's a hell of a tax record.   WarWarWarWarWar!!!   You appear so intelligent in your other comments. Why are you know ignoring the facts and yelling party-line, unfounded rhetoric?  -  Again. Let's look at those pesky little facts.  0) Received the Nobel Peace Prize. Now this isn't actually evidence, but it is quite telling.  1) Troop Projections in Iraq/Afghanistan for Summer 2012: 68,000  When he took office: 173,900.  THAT IS A 61% REDUCTION!!!  2) Ended War in Iraq. Self-Explanotry.  3) Engagement in Libya. Tactical air support and missiles without a single combat troop on the ground. Not one.    You mean the terrorism of the American people via TSA   Yes. Because it is the TSA that flies planes into buildings. Ya...   extreme surveillance   Do you mean the racial profiling that will occur with republican immigration laws?   NDAA   I will somewhat concede this. But this can't legally occur during his presidency (see signing statement).  -  But if you care to look at those facts again. Osama Bin Laden and 21 other Al Queda heads (out of 30) killed under Obama. Under Bush? From what I have researched, I found 4.",p-quality,Osama Bin Laden and 21 other Al Queda heads (out of 30) killed under Obama.,oba354arg1
oba354,"He doesn't know a thing about it.   And that is your opinion.   You're talking about him, right?   Indeed I am.   Doesn't fully support them.   Ha! Has neither openly supported or come out against MARRIAGE rights, but has repealed DADT. Are you actually going to argue that republicans are MORE for gay rights than democrats?! I'd like to see this...   He wants to tax them too greatly.   Ahh. Let's look at his record, shall we?  -  1) His stimulus cut taxes for 95% of Americans.  2) He extended the Bush Tax Cuts.  3) His Jobs plan (American Jobs Act) was over 50% tax cuts for the middle class and small businesses.  4) He has cut taxes for small businesses on 16 occasions.  -  That's a hell of a tax record.   WarWarWarWarWar!!!   You appear so intelligent in your other comments. Why are you know ignoring the facts and yelling party-line, unfounded rhetoric?  -  Again. Let's look at those pesky little facts.  0) Received the Nobel Peace Prize. Now this isn't actually evidence, but it is quite telling.  1) Troop Projections in Iraq/Afghanistan for Summer 2012: 68,000  When he took office: 173,900.  THAT IS A 61% REDUCTION!!!  2) Ended War in Iraq. Self-Explanotry.  3) Engagement in Libya. Tactical air support and missiles without a single combat troop on the ground. Not one.    You mean the terrorism of the American people via TSA   Yes. Because it is the TSA that flies planes into buildings. Ya...   extreme surveillance   Do you mean the racial profiling that will occur with republican immigration laws?   NDAA   I will somewhat concede this. But this can't legally occur during his presidency (see signing statement).  -  But if you care to look at those facts again. Osama Bin Laden and 21 other Al Queda heads (out of 30) killed under Obama. Under Bush? From what I have researched, I found 4.",p-economy,"Troop Projections in Iraq/Afghanistan for Summer 2012: 68,000  When he took office: 173,900.  THAT IS A 61% REDUCTION!",oba354arg2
oba354,"He doesn't know a thing about it.   And that is your opinion.   You're talking about him, right?   Indeed I am.   Doesn't fully support them.   Ha! Has neither openly supported or come out against MARRIAGE rights, but has repealed DADT. Are you actually going to argue that republicans are MORE for gay rights than democrats?! I'd like to see this...   He wants to tax them too greatly.   Ahh. Let's look at his record, shall we?  -  1) His stimulus cut taxes for 95% of Americans.  2) He extended the Bush Tax Cuts.  3) His Jobs plan (American Jobs Act) was over 50% tax cuts for the middle class and small businesses.  4) He has cut taxes for small businesses on 16 occasions.  -  That's a hell of a tax record.   WarWarWarWarWar!!!   You appear so intelligent in your other comments. Why are you know ignoring the facts and yelling party-line, unfounded rhetoric?  -  Again. Let's look at those pesky little facts.  0) Received the Nobel Peace Prize. Now this isn't actually evidence, but it is quite telling.  1) Troop Projections in Iraq/Afghanistan for Summer 2012: 68,000  When he took office: 173,900.  THAT IS A 61% REDUCTION!!!  2) Ended War in Iraq. Self-Explanotry.  3) Engagement in Libya. Tactical air support and missiles without a single combat troop on the ground. Not one.    You mean the terrorism of the American people via TSA   Yes. Because it is the TSA that flies planes into buildings. Ya...   extreme surveillance   Do you mean the racial profiling that will occur with republican immigration laws?   NDAA   I will somewhat concede this. But this can't legally occur during his presidency (see signing statement).  -  But if you care to look at those facts again. Osama Bin Laden and 21 other Al Queda heads (out of 30) killed under Obama. Under Bush? From what I have researched, I found 4.",p-foreign_policies,"Received the Nobel Peace Prize. Now this isn't actually evidence, but it is quite telling.",oba354arg3
oba355,Why are troops still in Iraq?  Why was the bailout such a failure?  Why has this country only gone further in debt?,c-economy,Why was the bailout such a failure?  Why has this country only gone further in debt?,oba355arg0
oba355,Why are troops still in Iraq?  Why was the bailout such a failure?  Why has this country only gone further in debt?,c-War,Why are troops still in Iraq?,oba355arg1
oba356,I don't think so because he said he will change the United States. But the United States is still going deeper in debt. We need someone who can stand up to Economic Crisis... Not someone who is just going to let our COUNTRY go deeper in debt.,c-quality,he said he will change the United States. But the United States is still going deeper in debt. We need someone who can stand up to Economic Crisis... Not someone who is just going to let our COUNTRY go deeper in debt.,oba356arg0
oba357,So far all of your arguments are against the grain and you are wrong he has done something made things worde but come Nov 2nd we are going to throw a stop to him destroying this nation.,c-Other,he has done something made things worde but come Nov 2nd we are going to throw a stop to him destroying this nation.,oba357arg0
oba358,Please. Help save the economy that was already done in October when Pres. Bush and Bernake gave the TARP funds out that is what stabilized the markets by allowing credit to still flow.   Kicked out lobbyists. So you call the billions in Stimulus money that Obama gave to ACORN not lobbyists not to mention the hundreds of other small amounts given out to lobbyists.  Banned torture! that makes my sides split Those poor terrorist which given a chance would like nothing more to kill all Americans.   Electing a judge thats his job to pick one not very hard to that.  We are nowhere close to getting out of Iraq like he promised. His original statement was 18 months. NOT. Any rational person including myself saw that not happening. Although I would like to get out of there.  Bush allowed for stem cell as well. Obama just added more to it.,c-economy,So you call the billions in Stimulus money that Obama gave to ACORN not lobbyists not to mention the hundreds of other small amounts given out to lobbyists.,oba358arg0
oba358,Please. Help save the economy that was already done in October when Pres. Bush and Bernake gave the TARP funds out that is what stabilized the markets by allowing credit to still flow.   Kicked out lobbyists. So you call the billions in Stimulus money that Obama gave to ACORN not lobbyists not to mention the hundreds of other small amounts given out to lobbyists.  Banned torture! that makes my sides split Those poor terrorist which given a chance would like nothing more to kill all Americans.   Electing a judge thats his job to pick one not very hard to that.  We are nowhere close to getting out of Iraq like he promised. His original statement was 18 months. NOT. Any rational person including myself saw that not happening. Although I would like to get out of there.  Bush allowed for stem cell as well. Obama just added more to it.,c-War,We are nowhere close to getting out of Iraq like he promised. His original statement was 18 months. NOT. Any rational person including myself saw that not happening.,oba358arg1
oba359,I have no respect for the guy who worships with Terrorist-Americans through there same relegious beliefs!! Obama has the same relegious beleifs as Osama Bin Loden for crying out loud!!?? I am 150% Anti-Obama and will be until the end of times!!,c-quality,I have no respect for the guy who worships with Terrorist-Americans through there same relegious beliefs!! Obama has the same relegious beleifs as Osama Bin Loden for crying out loud!!??,oba359arg0
oba36,"I don't deny that Obama isn't amazing (I only support him now as the best of a bad lot), but with the debt, that's hardly the most accurate way of looking at it.  While it is true that the debt has increased under Obama more than anyone else, trillions of that comes from Bush's spending in Iraq/Afghanistan, the payments were delayed so it wouldn't be Bush's problem.  Link   If you look at what the two actually spent, you'll notice a massive difference, and yet people still give Obama responsibility for things that he had no control over. I do not see this as fair in any way.",p-republicans,I only support him now as the best of a bad lot,oba36arg0
oba360,I am glad that I voted for Obama. He was a great choice. I'm happy that we finally have a black president! He deserved that position. I hope that the anti-obamas do realize that if he fought against abortion then he would have had to make some place for those babies to go if the parents didn't want the child.,p-decision_policies,I hope that the anti-obamas do realize that if he fought against abortion then he would have had to make some place for those babies to go if the parents didn't want the child.,oba360arg0
oba361,"All he done so far: convinced all our friends and enemies that we the USA are responsible for all of the world's problems, that we are a muslim nation, spent and committed so much of the taxpayer's moneys that we cannot evr get out of this mess, and he still continues printing more green bucks, without any real backing, has convinced business people that he is very hostile towards business. There's plenty more but if you love his white teeth when e smiles at you, there is little hope for you, and this once great country of ours.",c-foreign_policies,"All he done so far: convinced all our friends and enemies that we the USA are responsible for all of the world's problems, that we are a muslim nation",oba361arg0
oba361,"All he done so far: convinced all our friends and enemies that we the USA are responsible for all of the world's problems, that we are a muslim nation, spent and committed so much of the taxpayer's moneys that we cannot evr get out of this mess, and he still continues printing more green bucks, without any real backing, has convinced business people that he is very hostile towards business. There's plenty more but if you love his white teeth when e smiles at you, there is little hope for you, and this once great country of ours.",c-economy,"spent and committed so much of the taxpayer's moneys that we cannot evr get out of this mess, and he still continues printing more green bucks, without any real backing, has convinced business people that he is very hostile towards business.",oba361arg1
oba362,"Totally, People need to start thinking in terms of - maximal aggrigate demand. I feel like most right wing economic ideas do not promote maximal aggregate demand and thus I question the right wing economic ideas with respect to their intelligence and justifiability with respect to economic evidence and modern economic theory.   progressive taxation inspires greater consumption from the group that consumes the greatest - The Middle Class. It is the best way to accelerate economic activity. As far as i am aware, Supply side economics (i.e. trickle down economics - right wing economics) is contrary to maximal aggrigate demand because it doesnt promote consumption.   Aggregate Demand is the combination of Consumptions, Investment, Govt. Spending, and Net Trade activity. As far as i know, the wealthy invest and consume at a relatively static level as a group. The middle class invest and consume relative to their ability. Progressive taxation increases this ability for the middle class and thus, in order to maximize aggregate demand we need to policies that promote the middle class (typically left wing, socialistic policies).   To me it comes down to patriotism, a patriot wants the whole country to do well. I question the patriotism of the right wing because their policies tend to undermine total economic wellbeing which is fundamental to maximal economic prosperity",p-republicans,"To me it comes down to patriotism, a patriot wants the whole country to do well. I question the patriotism of the right wing because their policies tend to undermine total economic wellbeing which is fundamental to maximal economic prosperity",oba362arg0
oba363,"It's more about the tyranny behind taxation.   While I don't disagree that taxes do need a justification (which I feel is there, but am currently unable to provide - only heard of Libertarianism a few months ago, I'll think of something), in terms of debt, the level of taxation is very important.   This is not proper and it is, in a moral sense, evil.   Is it not (somewhat) balanced out by the fact that the money is (mostly) spent on the people?   The number of dollars and the strength of that dollar depends heavily on government.   You don't get what I'm saying :( My issue is that a society simply based on the value to which each person provides a good or service to another does not sound like a utopia to me. Obviously, utopia is not possible, but that's something that I like about socialistic policies, that everyone has worth, value, and deserves equality. The value or number of dollars has little do with that.   As well, government efforts have created the great disproportion of wealth (historically).   I disagree. I feel that taxes or no, in the globalized world we live in, economies of scale has such an advantage that they are able to push people out of business with ease. Remember that countries with higher tax rates tend to have a lower wealth inequality rate (Scandanavian ones come to mind).   Free markets is very far from corporatism.   I meant simply in the way that people spend money on goods or services that they wish to possess, and people offer them. I did not mean that corporatism encouraged the free market, or is in any way good.   It's a system of welfare that is efficient and I have no problem with it.   The Ryan plan calls for little reform (as far as I am aware, feel free to call me out on that if I am wrong), but simply cuts people from government provision to save money.   A neighborhood is unable to bring in resources and capital because government, basically, will not allow them.   I agree that this is a major problem, I have many complaints for the current government (Obama included, this started off as me defending his impact on debt), and over-regulation is one of them.   as explained, the Buffet Rule is a ""red herring.""   There is much more to the tax debate than the Buffet Rule. Your article claimed that he was unable to raise taxes on the rich in anyway, pushing millionaires' taxes to 30% is only part of it.   Way to leave out the most important part.   The banks damage was done at that point, one bank went into voluntary administration before it was taken over. So no, I don't feel that the government was the cause of the crash, the high risk, over-leveraged, under-regulated banking bubble was the cause of the Icelandic crash.   The regulators of the Fed had a similar position as yours, and this is why the housing market crashed.   The housing market crashed because of banks, CDO's & derivatives, pretending high risk options were completely safe, and frivolously acting bankers.  Out of interest, why do you feel that regulators have a responsibility to see these sort of things, if you are against them?   With a completely private sector, why would this be a problem if individuals decide to do business with whomever they please?   Funny how you talk about how government hurts small businesses, then defend corporations actions which do the same.   And I don't trust them as economic advisers.   An economy is nothing but a system of allocation of resources to fulfill the needs and wants of society. I trust them to say when the system would not meet needs and wants adequately. I would not trust them to suggest an alternative system, just as I would never presume to do the same, but the commentary they provide is not worthless.",p-republicans,"I have many complaints for the current government (Obama included, this started off as me defending his impact on debt), and over-regulation is one of them.",oba363arg0
oba364,"What ""lies"" and ""deceptions"" are you referring to, specifically? He's more honest and his presidency has been markedly more transparent (it's one of his hallmarks; see: the White House webpage, e.g.) than his predecessors. Please describe what you are ""fed up"" with, and whether it's really enough to deserve his not being re-elected.",p-quality,"He's more honest and his presidency has been markedly more transparent (it's one of his hallmarks; see: the White House webpage, e.g.) than his predecessors.",oba364arg0
oba365,* Increased funding for student loans and pell grants for 2010 students:   http://www.ourfuture.org/report/ 2009031325/ obama-s-budget-supporting-students-not- banks,p-decision_policies,Increased funding for student loans and pell grants for 2010 students,oba365arg0
oba366,* Provided the Department of Veterans Affairs (VA) with more than $1.4 billion to improve services to Americaâs Veterans:  http://www.whitehouse.gov/issues/ veterans,p-Other,Provided the Department of Veterans Affairs (VA) with more than $1.4 billion to improve services to Americaâs Veterans,oba366arg0
oba367,"Are you kidding me?  He deserves credit. He saved the economy, is stopping wars, and is doing great things for our country.   Your against him 100%, but you don't care anything about anything he has done. You against him and you are against the war, and you are in a complete mindset not to accept anything he does.   And the past 8 years? Well first of all, you mention the war as if its a bad thing. Do you also remember; Economy, Debt, foreign affairs etc.? Bush was ruining a lot of things in America. Obama is fixing them, and helping more better things happen.  As for Change, are aware of what he has done? He has changed our situations across the world, has had our number 1 enemy (Osama) killed, helped keep the economy from crashing, and made great leaps and bounds for peace across the world. If you believe these changes aren't 'good' then think it over for a bit.   And finally, you believe there are several other people who would do better as him, but would they really? Do they have enough experience expertise, intelligence, etc. to keep our country alive?   Seriously, think about these points.  You have a strong opinion, but make sure you aren't ignoring fact.",p-War,has had our number 1 enemy (Osama) killed,oba367arg0
oba367,"Are you kidding me?  He deserves credit. He saved the economy, is stopping wars, and is doing great things for our country.   Your against him 100%, but you don't care anything about anything he has done. You against him and you are against the war, and you are in a complete mindset not to accept anything he does.   And the past 8 years? Well first of all, you mention the war as if its a bad thing. Do you also remember; Economy, Debt, foreign affairs etc.? Bush was ruining a lot of things in America. Obama is fixing them, and helping more better things happen.  As for Change, are aware of what he has done? He has changed our situations across the world, has had our number 1 enemy (Osama) killed, helped keep the economy from crashing, and made great leaps and bounds for peace across the world. If you believe these changes aren't 'good' then think it over for a bit.   And finally, you believe there are several other people who would do better as him, but would they really? Do they have enough experience expertise, intelligence, etc. to keep our country alive?   Seriously, think about these points.  You have a strong opinion, but make sure you aren't ignoring fact.",p-economy,is stopping wars,oba367arg1
oba367,"Are you kidding me?  He deserves credit. He saved the economy, is stopping wars, and is doing great things for our country.   Your against him 100%, but you don't care anything about anything he has done. You against him and you are against the war, and you are in a complete mindset not to accept anything he does.   And the past 8 years? Well first of all, you mention the war as if its a bad thing. Do you also remember; Economy, Debt, foreign affairs etc.? Bush was ruining a lot of things in America. Obama is fixing them, and helping more better things happen.  As for Change, are aware of what he has done? He has changed our situations across the world, has had our number 1 enemy (Osama) killed, helped keep the economy from crashing, and made great leaps and bounds for peace across the world. If you believe these changes aren't 'good' then think it over for a bit.   And finally, you believe there are several other people who would do better as him, but would they really? Do they have enough experience expertise, intelligence, etc. to keep our country alive?   Seriously, think about these points.  You have a strong opinion, but make sure you aren't ignoring fact.",p-republicans,helped keep the economy from crashing,oba367arg2
oba367,"Are you kidding me?  He deserves credit. He saved the economy, is stopping wars, and is doing great things for our country.   Your against him 100%, but you don't care anything about anything he has done. You against him and you are against the war, and you are in a complete mindset not to accept anything he does.   And the past 8 years? Well first of all, you mention the war as if its a bad thing. Do you also remember; Economy, Debt, foreign affairs etc.? Bush was ruining a lot of things in America. Obama is fixing them, and helping more better things happen.  As for Change, are aware of what he has done? He has changed our situations across the world, has had our number 1 enemy (Osama) killed, helped keep the economy from crashing, and made great leaps and bounds for peace across the world. If you believe these changes aren't 'good' then think it over for a bit.   And finally, you believe there are several other people who would do better as him, but would they really? Do they have enough experience expertise, intelligence, etc. to keep our country alive?   Seriously, think about these points.  You have a strong opinion, but make sure you aren't ignoring fact.",p-foreign_policies,He saved the economy,oba367arg3
oba368,"Why not? He is not doing a bad job, it could be better if things was different.",p-Other,"He is not doing a bad job, it could be better if things was different.",oba368arg0
oba369,"The first article is not false? Why then, why I search the authors name in Google, do I see, on the first page, two articles specifically stating that he's wrong when it comes to debt + Obama? Links:  1  &  2   I liked your second article more, it seemed less biased, and it did raise two good points. First of all, Obama is supposed to spend more in a recession, government spending should counter the business cycle. Bush had no real reason to continue the deficit in the way that he should have, whilst Obama had the biggest recession in modern history. To get back to your original point, of how Obama has increased debt more than any other president, I was simply pointing out that it's hardly a fair comparison.  Second of all, Obama's tried to increase tax on the upper classes, and the corporations, and been blocked by Republicans. Again, it's hardly fair to call him 'the worst president ever' when the results you are using against him are not of his own making.  But, as I said originally, I don't think Obama deserves all of the love that he gets from the 'Left'/liberals/democrats, whatever you want to call them. He is currently the best of a bad lot. I remember looking through the official comparisons of the various candidates economic projections, and yes, it is true that Ron Pauls cut the deficit most quickly, and therefore debt, but it did so at the expense of the economy. The Libertarians look to 'save' the economy, but at the expense of the people who it is supposed to help, and this is where I feel that Obama does well, and the Republicans do neither.",p-economy,"Obama's tried to increase tax on the upper classes, and the corporations, and been blocked by Republicans.",oba369arg0
oba369,"The first article is not false? Why then, why I search the authors name in Google, do I see, on the first page, two articles specifically stating that he's wrong when it comes to debt + Obama? Links:  1  &  2   I liked your second article more, it seemed less biased, and it did raise two good points. First of all, Obama is supposed to spend more in a recession, government spending should counter the business cycle. Bush had no real reason to continue the deficit in the way that he should have, whilst Obama had the biggest recession in modern history. To get back to your original point, of how Obama has increased debt more than any other president, I was simply pointing out that it's hardly a fair comparison.  Second of all, Obama's tried to increase tax on the upper classes, and the corporations, and been blocked by Republicans. Again, it's hardly fair to call him 'the worst president ever' when the results you are using against him are not of his own making.  But, as I said originally, I don't think Obama deserves all of the love that he gets from the 'Left'/liberals/democrats, whatever you want to call them. He is currently the best of a bad lot. I remember looking through the official comparisons of the various candidates economic projections, and yes, it is true that Ron Pauls cut the deficit most quickly, and therefore debt, but it did so at the expense of the economy. The Libertarians look to 'save' the economy, but at the expense of the people who it is supposed to help, and this is where I feel that Obama does well, and the Republicans do neither.",p-republicans,"Obama is supposed to spend more in a recession, government spending should counter the business cycle.",oba369arg1
oba37,"I strongly believe that Obama should be given a second term. Since Obama has been in power, he has been trying his best to make certain achievements. We all know, that in the state that our ecomony is, it will not take weeks or months but possibly years to fix or embetter and for this reason, we should give him another chance since his leadership has cultivated many presidential achievements. We tend to blame him for not trying his best to embetter the economy but what we are failing to understand is the fact that this is his first term in office and the economy is not something you can fix in a second, it is a critical aspect that requires careful thought, planning, analysis and actions which can take several years. It is also through President Obama and his supporters that the health care bill, legislation to curb green house gases and improve the environment passes, preventing a second great depression by saving three large car manufacturers from going out of business and which would have possibly leave hundreds or thousands without jobs, and also passed the largest economic stimulus bill, bringing the war in Iraq to an end, thus saving the economy a lot of money and innocent lives from being taken, nuclear non-proliferation movement, repairing our image abroad, reversed George Bush's ban on federal funding to foreign organizations that allows abortion, lifted Bush's ban on embryonic stem cell research, implementation of education system reform, tobacco regulation, financial industry reformation, appointing two Supreme Court Justices. These are the presidential accomplishments achieved by Obama and these are proof that the president is determined to fullfill his promoses he had first made to the nation. Now, it is our turn to give him the chance he need to do so and give him some more time.",p-War,"It is also through President Obama and his supporters that the health care bill, legislation to curb green house gases and improve the environment passes, preventing a second great depression by saving three large car manufacturers from going out of business and which would have possibly leave hundreds or thousands without jobs, and also passed the largest economic stimulus bill, bringing the war in Iraq to an end, thus saving the economy a lot of money and innocent lives from being taken, nuclear non-proliferation movement, repairing our image abroad, reversed George Bush's ban on federal funding to foreign organizations that allows abortion, lifted Bush's ban on embryonic stem cell research, implementation of education system reform, tobacco regulation, financial industry reformation, appointing two Supreme Court Justices.",oba37arg0
oba37,"I strongly believe that Obama should be given a second term. Since Obama has been in power, he has been trying his best to make certain achievements. We all know, that in the state that our ecomony is, it will not take weeks or months but possibly years to fix or embetter and for this reason, we should give him another chance since his leadership has cultivated many presidential achievements. We tend to blame him for not trying his best to embetter the economy but what we are failing to understand is the fact that this is his first term in office and the economy is not something you can fix in a second, it is a critical aspect that requires careful thought, planning, analysis and actions which can take several years. It is also through President Obama and his supporters that the health care bill, legislation to curb green house gases and improve the environment passes, preventing a second great depression by saving three large car manufacturers from going out of business and which would have possibly leave hundreds or thousands without jobs, and also passed the largest economic stimulus bill, bringing the war in Iraq to an end, thus saving the economy a lot of money and innocent lives from being taken, nuclear non-proliferation movement, repairing our image abroad, reversed George Bush's ban on federal funding to foreign organizations that allows abortion, lifted Bush's ban on embryonic stem cell research, implementation of education system reform, tobacco regulation, financial industry reformation, appointing two Supreme Court Justices. These are the presidential accomplishments achieved by Obama and these are proof that the president is determined to fullfill his promoses he had first made to the nation. Now, it is our turn to give him the chance he need to do so and give him some more time.",p-decision_policies,"It is also through President Obama and his supporters that the health care bill, legislation to curb green house gases and improve the environment passes, preventing a second great depression by saving three large car manufacturers from going out of business and which would have possibly leave hundreds or thousands without jobs, and also passed the largest economic stimulus bill, bringing the war in Iraq to an end, thus saving the economy a lot of money and innocent lives from being taken, nuclear non-proliferation movement, repairing our image abroad, reversed George Bush's ban on federal funding to foreign organizations that allows abortion, lifted Bush's ban on embryonic stem cell research, implementation of education system reform, tobacco regulation, financial industry reformation, appointing two Supreme Court Justices.",oba37arg1
oba37,"I strongly believe that Obama should be given a second term. Since Obama has been in power, he has been trying his best to make certain achievements. We all know, that in the state that our ecomony is, it will not take weeks or months but possibly years to fix or embetter and for this reason, we should give him another chance since his leadership has cultivated many presidential achievements. We tend to blame him for not trying his best to embetter the economy but what we are failing to understand is the fact that this is his first term in office and the economy is not something you can fix in a second, it is a critical aspect that requires careful thought, planning, analysis and actions which can take several years. It is also through President Obama and his supporters that the health care bill, legislation to curb green house gases and improve the environment passes, preventing a second great depression by saving three large car manufacturers from going out of business and which would have possibly leave hundreds or thousands without jobs, and also passed the largest economic stimulus bill, bringing the war in Iraq to an end, thus saving the economy a lot of money and innocent lives from being taken, nuclear non-proliferation movement, repairing our image abroad, reversed George Bush's ban on federal funding to foreign organizations that allows abortion, lifted Bush's ban on embryonic stem cell research, implementation of education system reform, tobacco regulation, financial industry reformation, appointing two Supreme Court Justices. These are the presidential accomplishments achieved by Obama and these are proof that the president is determined to fullfill his promoses he had first made to the nation. Now, it is our turn to give him the chance he need to do so and give him some more time.",p-Other,we should give him another chance since his leadership has cultivated many presidential achievements.,oba37arg2
oba37,"I strongly believe that Obama should be given a second term. Since Obama has been in power, he has been trying his best to make certain achievements. We all know, that in the state that our ecomony is, it will not take weeks or months but possibly years to fix or embetter and for this reason, we should give him another chance since his leadership has cultivated many presidential achievements. We tend to blame him for not trying his best to embetter the economy but what we are failing to understand is the fact that this is his first term in office and the economy is not something you can fix in a second, it is a critical aspect that requires careful thought, planning, analysis and actions which can take several years. It is also through President Obama and his supporters that the health care bill, legislation to curb green house gases and improve the environment passes, preventing a second great depression by saving three large car manufacturers from going out of business and which would have possibly leave hundreds or thousands without jobs, and also passed the largest economic stimulus bill, bringing the war in Iraq to an end, thus saving the economy a lot of money and innocent lives from being taken, nuclear non-proliferation movement, repairing our image abroad, reversed George Bush's ban on federal funding to foreign organizations that allows abortion, lifted Bush's ban on embryonic stem cell research, implementation of education system reform, tobacco regulation, financial industry reformation, appointing two Supreme Court Justices. These are the presidential accomplishments achieved by Obama and these are proof that the president is determined to fullfill his promoses he had first made to the nation. Now, it is our turn to give him the chance he need to do so and give him some more time.",p-economy,"Since Obama has been in power, he has been trying his best to make certain achievements.",oba37arg3
oba37,"I strongly believe that Obama should be given a second term. Since Obama has been in power, he has been trying his best to make certain achievements. We all know, that in the state that our ecomony is, it will not take weeks or months but possibly years to fix or embetter and for this reason, we should give him another chance since his leadership has cultivated many presidential achievements. We tend to blame him for not trying his best to embetter the economy but what we are failing to understand is the fact that this is his first term in office and the economy is not something you can fix in a second, it is a critical aspect that requires careful thought, planning, analysis and actions which can take several years. It is also through President Obama and his supporters that the health care bill, legislation to curb green house gases and improve the environment passes, preventing a second great depression by saving three large car manufacturers from going out of business and which would have possibly leave hundreds or thousands without jobs, and also passed the largest economic stimulus bill, bringing the war in Iraq to an end, thus saving the economy a lot of money and innocent lives from being taken, nuclear non-proliferation movement, repairing our image abroad, reversed George Bush's ban on federal funding to foreign organizations that allows abortion, lifted Bush's ban on embryonic stem cell research, implementation of education system reform, tobacco regulation, financial industry reformation, appointing two Supreme Court Justices. These are the presidential accomplishments achieved by Obama and these are proof that the president is determined to fullfill his promoses he had first made to the nation. Now, it is our turn to give him the chance he need to do so and give him some more time.",p-republicans,"It is also through President Obama and his supporters that the health care bill, legislation to curb green house gases and improve the environment passes, preventing a second great depression by saving three large car manufacturers from going out of business and which would have possibly leave hundreds or thousands without jobs, and also passed the largest economic stimulus bill, bringing the war in Iraq to an end, thus saving the economy a lot of money and innocent lives from being taken, nuclear non-proliferation movement, repairing our image abroad, reversed George Bush's ban on federal funding to foreign organizations that allows abortion, lifted Bush's ban on embryonic stem cell research, implementation of education system reform, tobacco regulation, financial industry reformation, appointing two Supreme Court Justices.",oba37arg4
